fitness sex f_coeff immGG id cohort
6 Female 0.0204010009765625 0.5830078125 421 1994
18 Female 0.110004425048828 0.25341796875 422 1994
5 Female 0.0359458923339844 0.60009765625 423 1994
6 Female 0.0227279663085938 0.472412109375 424 1994
10 Female 0.0107421875 0.564453125 425 1994
35 Female 0.0667877197265625 0.29150390625 426 1994
4 Female 0.162361145019531 0.404296875 427 1994
0 Male 0.0864410400390625 0.28662109375 428 1994
0 Male 0.0689010620117188 0.328125 429 1994
0 Female 0.0225982666015625 0.517578125 430 1994
0 Male 0.0519866943359375 0.3994140625 431 1994
0 Male 0.0519866943359375 0.3994140625 432 1994
0 Female 0.0956039428710938 0.412109375 433 1994
0 Female 0.0511970520019531 0.41748046875 434 1994
0 Female 0.0511970520019531 0.41748046875 435 1994
0 Female 0.0554332733154297 0.376953125 436 1994
0 Female 0.0866889953613281 0.36376953125 437 1994
0 Female 0.1475830078125 0.482421875 438 1994
0 Female 0.1475830078125 0.482421875 439 1994
0 Female 0.0204010009765625 0.5830078125 440 1994
0 Female 0.0204010009765625 0.5830078125 441 1994
0 Male 0.0908012390136719 0.326904296875 442 1994
0 Male 0.0663681030273438 0.2578125 443 1994
0 Female 0.178970336914062 0.3583984375 444 1994
0 Female 0.046661376953125 0.2939453125 445 1994
0 Male 0.0937910079956055 0.286376953125 446 1994
0 Male 0.0937910079956055 0.286376953125 447 1994
0 Female 0.110946655273438 0.18603515625 448 1994
0 Male 0.0931816101074219 0.57958984375 449 1994
0 Male 0 0.4716796875 450 1994
0 Female 0 0.54296875 451 1994
0 Female 0.170166015625 0.271484375 452 1994
0 Male 0.0653152465820312 0.3720703125 453 1994
0 Male 0.0608711242675781 0.44677734375 454 1994
0 Female 0.0608711242675781 0.44677734375 455 1994
0 Male 0.0437221527099609 0.410400390625 456 1994
1 Male 0.0597381591796875 0.33154296875 457 1994
0 Male 0.0597381591796875 0.33154296875 458 1994
0 Male 0.0450973510742188 0.38134765625 459 1994
0 Female 0.048858642578125 0.3271484375 460 1994
0 Male 0.04425048828125 0.3955078125 461 1994
0 Male 0.044464111328125 0.412109375 462 1994
0 Female 0.133209228515625 0.448974609375 463 1994
0 Female 0.056915283203125 0.373046875 464 1994
0 Female 0 0.85400390625 465 1994
0 Male 0.0107421875 0.564453125 466 1994
0 Female 0.0107421875 0.564453125 467 1994
0 Male 0.247695922851562 0.22216796875 468 1994
0 Male 0.102287292480469 0.46826171875 469 1994
0 Male 0.110004425048828 0.25341796875 470 1994
0 Female 0.0696029663085938 0.2998046875 471 1994
0 Female 0.115047454833984 0.18994140625 472 1994
0 Female 0.0646266937255859 0.450927734375 473 1994
0 Male 0.04180908203125 0.4365234375 474 1994
0 Female 0.0843658447265625 0.5419921875 475 1994
0 Female 0.138618469238281 0.48095703125 476 1994
0 Female 0.138618469238281 0.48095703125 477 1994
0 Female 0.0227279663085938 0.472412109375 478 1994
0 Male 0.0618896484375 0.38525390625 479 1994
0 Male 0.0259056091308594 0.51708984375 480 1994
0 Female 0.05889892578125 0.3564453125 481 1994
0 Female 0.0186843872070312 0.68505859375 482 1994
0 Male 0.0864410400390625 0.28662109375 483 1994
0 Female 0.0864410400390625 0.28662109375 484 1994
0 Female 0.0225982666015625 0.517578125 485 1994
0 Female 0.03564453125 0.52880859375 486 1994
0 Female 0.0956039428710938 0.412109375 487 1994
0 Male 0.0511970520019531 0.41748046875 488 1994
0 Male 0.162361145019531 0.404296875 489 1994
0 Male 0.0554332733154297 0.376953125 490 1994
0 Male 0.0204010009765625 0.5830078125 491 1994
0 Male 0.0908012390136719 0.326904296875 492 1994
0 Male 0.040802001953125 0.3759765625 493 1994
0 Female 0.0937910079956055 0.286376953125 494 1994
0 Male 0.0937910079956055 0.286376953125 495 1994
0 Female 0.0892486572265625 0.36279296875 496 1994
0 Male 0 0.4716796875 497 1994
0 Male 0 0.4716796875 498 1994
0 Female 0.0667877197265625 0.29150390625 499 1994
0 Male 0.0539093017578125 0.38525390625 500 1994
0 Male 0.0653152465820312 0.3720703125 501 1994
0 Female 0.0608711242675781 0.44677734375 502 1994
0 Female 0.0437221527099609 0.410400390625 503 1994
0 Male 0.0597381591796875 0.33154296875 504 1994
0 Male 0.0597381591796875 0.33154296875 505 1994
0 Female 0.0450973510742188 0.38134765625 506 1994
0 Female 0.048858642578125 0.3271484375 507 1994
0 Male 0.048858642578125 0.3271484375 508 1994
0 Female 0.044464111328125 0.412109375 509 1994
0 Female 0.044464111328125 0.412109375 510 1994
0 Female 0.0983409881591797 0.353759765625 511 1994
0 Male 0.056915283203125 0.373046875 512 1994
0 Male 0.0341796875 0.56640625 513 1994
0 Female 0.0640792846679688 0.41943359375 514 1994
0 Female 0.102287292480469 0.46826171875 515 1994
0 Male 0.110004425048828 0.25341796875 516 1994
0 Female 0.0696029663085938 0.2998046875 517 1994
