survive sex ageCat f_coeff immGG id year
1 Female 1 0.0927223639155272 0.578585624694824 661 2010
0 Female 1 0.136436674278229 0.58992862701416 662 2010
0 Male 1 0.136436674278229 0.58992862701416 654 2010
1 Female 1 0.0835087429732084 0.558910369873047 656 2010
0 Female 1 0 0.790726184844971 659 2010
1 Male 6p 0 0.73431396484375 549 2011
0 Male 6p 0.0651671886444092 0.520858764648438 552 2011
1 Male 6p 0.0335411354899406 0.579010009765625 518 2011
1 Female 6p 0 0.794906616210938 559 2011
1 Male 3to5 0.168542074970901 0.541228294372559 634 2011
1 Male 3to5 0.0846765440364834 0.584803581237793 628 2011
0 Female 3to5 0.0458742659538984 0.558347702026367 616 2011
0 Male 3to5 0.0244255363941193 0.655792236328125 594 2011
1 Female 3to5 0.00869789719581604 0.789215087890625 606 2011
1 Female 3to5 0.0858993791043758 0.59088134765625 609 2011
1 Male 3to5 0.115995996631682 0.598823547363281 597 2011
1 Male 3to5 0.14259051917179 0.5263352394104 632 2011
0 Male 3to5 0.102298094047001 0.565737724304199 627 2011
1 Female 2 0.201211399282329 0.531766891479492 657 2011
1 Female 2 0.127941379367257 0.569644451141357 655 2011
1 Male 2 0.0660077165812254 0.585399627685547 643 2011
1 Male 2 0.100540395418648 0.569121837615967 644 2011
1 Male 2 0.100540395418648 0.569121837615967 653 2011
0 Male 2 0.0933343976066681 0.573092937469482 652 2011
1 Female 2 0.0903354897163808 0.576940536499023 669 2011
1 Female 2 0.0927223639155272 0.578585624694824 670 2011
1 Female 2 0.0927223639155272 0.578585624694824 661 2011
1 Female 2 0.0835087429732084 0.558910369873047 656 2011
1 Female 1 0 0.792401790618896 690 2011
1 Male 1 0.0757225276902318 0.578208923339844 682 2011
0 Male 1 0.066316678217845 0.645246505737305 679 2011
1 Male 1 0.0561070183757693 0.740994453430176 683 2011
1 Male 1 0.0707615214341786 0.618446588516235 671 2011
1 Male 1 0.0426025707274675 0.653820037841797 677 2011
0 Female 1 0.101186321728164 0.537415266036987 689 2011
1 Male 1 0.0493682775631896 0.661246538162231 685 2011
1 Male 1 0.0771850612800336 0.553785800933838 674 2011
1 Male 1 0.0771850612800336 0.553785800933838 678 2011
1 Male 1 0.170935052912682 0.567975521087646 686 2011
1 Male 1 0.100776398394373 0.578958511352539 688 2011
1 Male 1 0.152768182830187 0.564016103744507 681 2011
0 Male 1 0.0408054559957236 0.680322170257568 672 2011
1 Male 1 0.0640326328575611 0.697151184082031 680 2011
1 Female 1 0.201211399282329 0.531766891479492 691 2011
1 Male 1 0.0801020768412855 0.550596237182617 673 2011
0 Male 1 0.0777080935658887 0.569943428039551 684 2011
1 Female 1 0.101309623423731 0.587551116943359 693 2011
1 Female 1 0.0680520935129607 0.60060453414917 692 2011
1 Male 1 0.0680520935129607 0.60060453414917 675 2011
0 Male 1 0 0.792401790618896 687 2011
1 Female 1 0.0917729407956358 0.574419498443604 695 2011
1 Male 1 0.14259051917179 0.5263352394104 676 2011
0 Female 1 0.148752804270771 0.559906959533691 694 2011
0 Male 6p 0 0.73431396484375 549 2012
0 Male 6p 0.0335411354899406 0.579010009765625 518 2012
0 Female 6p 0 0.794906616210938 559 2012
1 Male 3to5 0.168542074970901 0.541228294372559 634 2012
0 Male 3to5 0.0846765440364834 0.584803581237793 628 2012
0 Female 3to5 0.00869789719581604 0.789215087890625 606 2012
1 Female 3to5 0.0858993791043758 0.59088134765625 609 2012
0 Male 3to5 0.115995996631682 0.598823547363281 597 2012
0 Male 3to5 0.14259051917179 0.5263352394104 632 2012
0 Female 1 0.0856587972375564 0.70383083820343 740 2012
0 Female 1 0.0856587972375564 0.70383083820343 737 2012
0 Female 1 0.0673670847900212 0.621671676635742 738 2012
0 Female 1 0.0673670847900212 0.621671676635742 744 2012
1 Male 1 0.114241530998697 0.55694317817688 721 2012
0 Female 1 0.0652669648052324 0.705424189567566 747 2012
0 Male 1 0.0585696307898615 0.611093521118164 701 2012
1 Male 1 0.0585696307898615 0.611093521118164 705 2012
0 Male 1 0.0585696307898615 0.611093521118164 710 2012
1 Male 1 0.0259108410682529 0.651979207992554 696 2012
0 Male 1 0.0259108410682529 0.651979207992554 724 2012
1 Male 1 0.0259108410682529 0.651979207992554 697 2012
1 Male 1 0.107348482495127 0.577930927276611 706 2012
0 Male 1 0.107348482495127 0.577930927276611 719 2012
1 Male 1 0.0927223639155272 0.578585624694824 715 2012
0 Female 1 0.0408054559957236 0.680322170257568 743 2012
0 Female 1 0.0408054559957236 0.680322170257568 742 2012
1 Male 1 0 0.792401790618896 725 2012
0 Male 1 0 0.792401790618896 713 2012
0 Female 1 0 0.792401790618896 746 2012
1 Male 1 0.0806521859958593 0.611916065216064 711 2012
0 Male 1 0.0806521859958593 0.611916065216064 709 2012
1 Male 1 0 0.795440673828125 704 2012
1 Female 1 0.192084701244312 0.572181463241577 735 2012
1 Female 1 0.139537445465976 0.568653106689453 739 2012
0 Male 1 0.103553821449168 0.628198385238647 720 2012
0 Female 1 0.0408054559957236 0.680322170257568 733 2012
0 Female 3to5 0.201211399282329 0.531766891479492 657 2012
1 Female 3to5 0.127941379367257 0.569644451141357 655 2012
0 Male 3to5 0.0660077165812254 0.585399627685547 643 2012
0 Male 3to5 0.100540395418648 0.569121837615967 644 2012
1 Male 3to5 0.100540395418648 0.569121837615967 653 2012
1 Female 3to5 0.0903354897163808 0.576940536499023 669 2012
1 Female 3to5 0.0927223639155272 0.578585624694824 670 2012
1 Female 3to5 0.0927223639155272 0.578585624694824 661 2012
0 Female 3to5 0.0835087429732084 0.558910369873047 656 2012
1 Female 2 0 0.792401790618896 690 2012
0 Male 2 0.0757225276902318 0.578208923339844 682 2012
1 Male 2 0.0561070183757693 0.740994453430176 683 2012
0 Male 2 0.0707615214341786 0.618446588516235 671 2012
1 Male 2 0.0426025707274675 0.653820037841797 677 2012
1 Male 2 0.0493682775631896 0.661246538162231 685 2012
1 Male 2 0.0771850612800336 0.553785800933838 674 2012
0 Male 2 0.0771850612800336 0.553785800933838 678 2012
0 Male 2 0.170935052912682 0.567975521087646 686 2012
1 Male 2 0.100776398394373 0.578958511352539 688 2012
0 Male 2 0.152768182830187 0.564016103744507 681 2012
1 Male 2 0.0640326328575611 0.697151184082031 680 2012
1 Female 2 0.201211399282329 0.531766891479492 691 2012
0 Male 2 0.0801020768412855 0.550596237182617 673 2012
1 Female 2 0.101309623423731 0.587551116943359 693 2012
0 Female 2 0.0680520935129607 0.60060453414917 692 2012
1 Male 2 0.0680520935129607 0.60060453414917 675 2012
0 Female 2 0.0917729407956358 0.574419498443604 695 2012
1 Female 1 0 0.7631676197052 728 2012
0 Male 2 0.14259051917179 0.5263352394104 676 2012
1 Female 1 0 0.792401790618896 745 2012
1 Female 1 0.100333418937225 0.552460432052612 741 2012
0 Male 1 0.0595095092430711 0.734768629074097 712 2012
0 Male 1 0.308628649137972 0.60060453414917 717 2012
0 Female 1 0.308628649137972 0.60060453414917 748 2012
1 Male 1 0.0818473374238238 0.548752307891846 722 2012
1 Male 1 0.0259108410682529 0.651979207992554 699 2012
0 Female 1 0.0259108410682529 0.651979207992554 732 2012
0 Female 1 0.0259108410682529 0.651979207992554 726 2012
0 Female 1 0.0826197068672627 0.568960189819336 734 2012
1 Male 1 0.0826197068672627 0.568960189819336 718 2012
1 Male 1 0.0826197068672627 0.568960189819336 708 2012
1 Male 1 0.0585696307898615 0.611093521118164 703 2012
0 Male 1 0.0585696307898615 0.611093521118164 698 2012
1 Male 1 0.148752804270771 0.559906959533691 700 2012
0 Female 1 0.148752804270771 0.559906959533691 731 2012
1 Female 1 0.0408054559957236 0.680322170257568 727 2012
0 Female 1 0.0326016370672733 0.689855098724365 730 2012
1 Female 1 0.0927223639155272 0.578585624694824 729 2012
1 Male 1 0 0.7631676197052 716 2012
0 Male 1 0.137505148886703 0.619916081428528 707 2012
1 Male 1 0.137505148886703 0.619916081428528 723 2012
0 Male 1 0.101958008934162 0.6141197681427 702 2012
1 Male 1 0.129488928449064 0.571770668029785 714 2012
1 Female 1 0.129488928449064 0.571770668029785 736 2012
0 Male 3to5 0.168542074970901 0.541228294372559 634 2013
1 Female 6p 0.0858993791043758 0.59088134765625 609 2013
1 Male 2 0.114241530998697 0.55694317817688 721 2013
1 Male 2 0.0585696307898615 0.611093521118164 705 2013
0 Male 2 0.0259108410682529 0.651979207992554 696 2013
0 Male 2 0.0259108410682529 0.651979207992554 697 2013
0 Male 2 0.107348482495127 0.577930927276611 706 2013
1 Male 2 0.0927223639155272 0.578585624694824 715 2013
1 Male 2 0 0.792401790618896 725 2013
1 Male 2 0.0806521859958593 0.611916065216064 711 2013
0 Male 2 0 0.795440673828125 704 2013
1 Female 2 0.192084701244312 0.572181463241577 735 2013
0 Female 2 0.139537445465976 0.568653106689453 739 2013
1 Female 1 0 0.792401790618896 772 2013
0 Male 1 0 0.792401790618896 751 2013
0 Female 1 0.114241530998697 0.55694317817688 763 2013
0 Female 1 0.0953321110355319 0.639572858810425 766 2013
1 Female 1 0.0867182600977685 0.595396757125854 775 2013
0 Female 1 0.0633458351767331 0.68549370765686 777 2013
0 Female 1 0.115831339368015 0.572653293609619 770 2013
1 Female 3to5 0.127941379367257 0.569644451141357 655 2013
0 Male 3to5 0.100540395418648 0.569121837615967 653 2013
0 Female 3to5 0.0903354897163808 0.576940536499023 669 2013
0 Female 3to5 0.0927223639155272 0.578585624694824 670 2013
0 Female 3to5 0.0927223639155272 0.578585624694824 661 2013
0 Female 3to5 0 0.792401790618896 690 2013
0 Male 3to5 0.0561070183757693 0.740994453430176 683 2013
0 Male 3to5 0.0426025707274675 0.653820037841797 677 2013
1 Male 3to5 0.0493682775631896 0.661246538162231 685 2013
1 Male 3to5 0.0771850612800336 0.553785800933838 674 2013
1 Male 3to5 0.100776398394373 0.578958511352539 688 2013
1 Male 3to5 0.0640326328575611 0.697151184082031 680 2013
0 Female 3to5 0.201211399282329 0.531766891479492 691 2013
1 Female 3to5 0.101309623423731 0.587551116943359 693 2013
0 Male 3to5 0.0680520935129607 0.60060453414917 675 2013
1 Male 1 0.0525271317428633 0.674672484397888 753 2013
1 Female 1 0.115768195030796 0.565709471702576 773 2013
1 Female 2 0 0.7631676197052 728 2013
0 Female 2 0 0.792401790618896 745 2013
1 Female 2 0.100333418937225 0.552460432052612 741 2013
0 Male 2 0.0818473374238238 0.548752307891846 722 2013
1 Male 2 0.0259108410682529 0.651979207992554 699 2013
0 Male 2 0.0826197068672627 0.568960189819336 718 2013
1 Male 2 0.0826197068672627 0.568960189819336 708 2013
1 Male 2 0.0585696307898615 0.611093521118164 703 2013
1 Male 2 0.148752804270771 0.559906959533691 700 2013
0 Female 2 0.0408054559957236 0.680322170257568 727 2013
1 Female 2 0.0927223639155272 0.578585624694824 729 2013
1 Male 2 0 0.7631676197052 716 2013
0 Male 2 0.137505148886703 0.619916081428528 723 2013
0 Male 2 0.129488928449064 0.571770668029785 714 2013
0 Female 2 0.129488928449064 0.571770668029785 736 2013
1 Female 1 0.0713507838954683 0.674565196037292 769 2013
0 Male 1 0.112153572172247 0.565363168716431 752 2013
0 Female 1 0.0260621042089042 0.766698122024536 765 2013
1 Female 1 0.115768195030796 0.565709471702576 767 2013
0 Male 1 0.142688085397822 0.576881885528564 757 2013
0 Male 1 0.0825934675922326 0.571430206298828 754 2013
0 Female 1 0.0825934675922326 0.571430206298828 776 2013
0 Male 1 0.308628649137972 0.60060453414917 762 2013
1 Male 1 0.086494202132144 0.631536364555359 755 2013
0 Male 1 0 0.792401790618896 760 2013
0 Female 1 0 0.792401790618896 771 2013
0 Male 1 0.114241530998697 0.55694317817688 750 2013
0 Female 1 0.0259108410682529 0.651979207992554 774 2013
0 Male 1 0.0259108410682529 0.651979207992554 758 2013
1 Female 1 0.0259108410682529 0.651979207992554 768 2013
1 Male 1 0.0260621042089042 0.766698122024536 756 2013
1 Male 1 0.039813040260924 0.703000068664551 761 2013
0 Male 1 0.111287746589369 0.591432094573975 759 2013
1 Female 1 0.142688085397822 0.576881885528564 764 2013
0 Female 6p 0.0858993791043758 0.59088134765625 609 2014
1 Male 3to5 0.114241530998697 0.55694317817688 721 2014
0 Male 3to5 0.0585696307898615 0.611093521118164 705 2014
0 Male 3to5 0.0927223639155272 0.578585624694824 715 2014
1 Male 3to5 0 0.792401790618896 725 2014
1 Male 3to5 0.0806521859958593 0.611916065216064 711 2014
1 Female 3to5 0.192084701244312 0.572181463241577 735 2014
1 Female 2 0 0.792401790618896 772 2014
0 Female 2 0.0867182600977685 0.595396757125854 775 2014
0 Female 3to5 0.127941379367257 0.569644451141357 655 2014
0 Male 3to5 0.0493682775631896 0.661246538162231 685 2014
1 Male 3to5 0.0771850612800336 0.553785800933838 674 2014
0 Male 3to5 0.100776398394373 0.578958511352539 688 2014
1 Male 3to5 0.0640326328575611 0.697151184082031 680 2014
0 Female 3to5 0.101309623423731 0.587551116943359 693 2014
0 Male 2 0.0525271317428633 0.674672484397888 753 2014
0 Female 2 0.115768195030796 0.565709471702576 773 2014
0 Male 1 0 0.784822225570679 780 2014
1 Male 1 0.115768195030796 0.565709471702576 789 2014
0 Male 1 0.115768195030796 0.565709471702576 783 2014
1 Female 1 0.115768195030796 0.565709471702576 796 2014
0 Female 1 0.0713440426989109 0.680680990219116 800 2014
1 Male 1 0.0713440426989109 0.680680990219116 784 2014
0 Female 1 0.0713440426989109 0.680680990219116 794 2014
0 Female 1 0.0428132959232244 0.721744894981384 797 2014
0 Female 1 0.0358800253311529 0.707573413848877 798 2014
1 Male 1 0.0358800253311529 0.707573413848877 782 2014
0 Male 1 0.0660304763459862 0.615282416343689 779 2014
1 Male 1 0.114455667518087 0.66005539894104 785 2014
0 Female 1 0.114455667518087 0.66005539894104 795 2014
1 Female 1 0.133619293143056 0.614430546760559 799 2014
0 Male 1 0.0876775004912815 0.614175498485565 781 2014
1 Male 1 0.148312399970337 0.58840149641037 790 2014
0 Male 1 0.148312399970337 0.58840149641037 802 2014
1 Female 1 0 0.784822225570679 793 2014
0 Male 1 0 0.776230216026306 786 2014
1 Male 1 0.0358800253311529 0.707573413848877 792 2014
0 Male 1 0.0358800253311529 0.707573413848877 791 2014
1 Male 1 0.114980940959867 0.594839572906494 787 2014
0 Male 1 0.109574821683054 0.566185712814331 788 2014
1 Female 1 0.156555849873712 0.733537137508392 801 2014
0 Female 3to5 0 0.7631676197052 728 2014
1 Female 3to5 0.100333418937225 0.552460432052612 741 2014
0 Male 3to5 0.0259108410682529 0.651979207992554 699 2014
0 Male 3to5 0.0826197068672627 0.568960189819336 708 2014
0 Male 3to5 0.0585696307898615 0.611093521118164 703 2014
1 Male 3to5 0.148752804270771 0.559906959533691 700 2014
0 Female 3to5 0.0927223639155272 0.578585624694824 729 2014
1 Male 3to5 0 0.7631676197052 716 2014
0 Female 2 0.0713507838954683 0.674565196037292 769 2014
0 Female 2 0.115768195030796 0.565709471702576 767 2014
0 Male 2 0.086494202132144 0.631536364555359 755 2014
1 Female 2 0.0259108410682529 0.651979207992554 768 2014
0 Male 2 0.0260621042089042 0.766698122024536 756 2014
1 Male 2 0.039813040260924 0.703000068664551 761 2014
1 Female 2 0.142688085397822 0.576881885528564 764 2014
0 Male 3to5 0.114241530998697 0.55694317817688 721 2015
0 Male 3to5 0 0.792401790618896 725 2015
0 Male 3to5 0.0806521859958593 0.611916065216064 711 2015
1 Female 3to5 0.192084701244312 0.572181463241577 735 2015
1 Female 3to5 0 0.792401790618896 772 2015
1 Male 3to5 0.0771850612800336 0.553785800933838 674 2015
0 Male 1 0.0308098409732338 0.740986704826355 804 2015
0 Male 1 0.100342455461941 0.700052320957184 806 2015
0 Female 1 0 0.80721527338028 807 2015
0 Male 3to5 0.0640326328575611 0.697151184082031 680 2015
1 Male 2 0.115768195030796 0.565709471702576 789 2015
0 Female 2 0.115768195030796 0.565709471702576 796 2015
1 Male 2 0.0713440426989109 0.680680990219116 784 2015
1 Male 2 0.0358800253311529 0.707573413848877 782 2015
0 Male 2 0.114455667518087 0.66005539894104 785 2015
1 Female 2 0.133619293143056 0.614430546760559 799 2015
0 Male 2 0.148312399970337 0.58840149641037 790 2015
1 Female 2 0 0.784822225570679 793 2015
0 Male 2 0.0358800253311529 0.707573413848877 792 2015
1 Male 2 0.114980940959867 0.594839572906494 787 2015
1 Female 2 0.156555849873712 0.733537137508392 801 2015
0 Female 1 0.0332946353591979 0.730159401893616 808 2015
0 Male 1 0.0584232234905357 0.659579277038574 805 2015
1 Male 1 0.0863918846328033 0.608844339847565 803 2015
1 Female 3to5 0.100333418937225 0.552460432052612 741 2015
0 Male 3to5 0.148752804270771 0.559906959533691 700 2015
0 Male 3to5 0 0.7631676197052 716 2015
1 Female 3to5 0.0259108410682529 0.651979207992554 768 2015
0 Male 3to5 0.039813040260924 0.703000068664551 761 2015
0 Female 3to5 0.142688085397822 0.576881885528564 764 2015
0 Female 1 0.0824184417724609 0.39501953125 450 2001
