row column Ainv
1741 1482 -1.03178344234751
1741 1600 -1.03178344234751
1741 1741 6.2338176662125
1742 1369 -1.052318645253
1742 1497 1.05957432562399
1742 1589 -1.052318645253
1742 1742 7.41020542230998
1743 1328 -1.06661944280532
1743 1600 -1.06661944280532
1743 1743 2.13323888561065
1744 1328 -1.06661944280532
1744 1600 -1.06661944280532
1744 1744 5.78405954087313
1745 1483 -1.05580150960618
1745 1497 -1.05580150960618
1745 1745 2.11160301921236
1746 1365 -1.04192073132864
1746 1437 -1.04192073132864
1746 1746 2.08384146265728
1747 1486 -1.04074988609094
1747 1602 -1.04074988609094
1747 1747 2.08149977218187
1748 1365 -1.0274938805587
1748 1496 -1.0274938805587
1748 1748 2.05498776111739
1749 1481 0.517766883854944
1749 1482 -1.03413896757683
1749 1599 -1.03413896757683
1749 1730 1.52675753276265
1749 1749 4.11280235177126
1750 801 -1.01213704220648
1750 1445 -1.01213704220648
1750 1481 1.5613455634421
1750 1482 1.53452915979459
1750 1750 5.12014880764965
1751 1328 2.6297636539554
1751 1486 -1.04074988609094
1751 1602 -1.04074988609094
1751 1751 4.71126342613727
1752 1328 0.525952730791079
1752 1430 0.538308263968253
1752 1486 -1.04074988609094
1752 1602 -1.04074988609094
1752 1734 1.03629130096476
1752 1737 5.70075689889483
1752 1752 9.8828089668008
1753 1482 -1.03413896757683
1753 1599 -1.03413896757683
1753 1753 2.06827793515366
1754 801 -1.01213704220648
1754 1445 -1.01213704220648
1754 1483 0.521819045798495
1754 1485 1.58905337510137
1754 1595 1.05242511329875
1754 1735 1.04732432674178
1754 1740 0.526100514917738
1754 1741 1.06112170617977
1754 1742 1.57098649011267
1754 1754 23.3607624309445
1755 1426 -1.06309749653014
1755 1485 1.58880352238803
1755 1594 0.534702142997533
1755 1604 -1.06309749653014
1755 1742 1.04716152407375
1755 1755 5.81452815491381
1756 1198 4.08039480600909
1756 1432 -1.04517259142588
1756 1487 -1.04517259142588
1756 1756 6.17073998886085
1757 983 -1
1757 1198 0.5
1757 1486 2.05573044485093
1757 1488 3
1757 1729 -1
1757 1757 15.5736005980554
1758 1432 -1.01707539513086
1758 1481 -1.01707539513086
1758 1591 3.17236925963278
1758 1758 5.20652004989449
1759 1426 3.68915481640009
1759 1435 -1.06410687257866
1759 1484 -1.06410687257866
1759 1759 17.5361564170856
1760 1432 -1
1760 1482 -1
1760 1760 2
1761 1432 -1.04517259142588
1761 1487 -1.04517259142588
1761 1761 2.09034518285176
1762 1481 -1.05518619744662
1762 1598 -1.05518619744662
1762 1762 2.11037239489324
1763 1482 -1.03413896757683
1763 1599 -1.03413896757683
1763 1763 2.06827793515366
1764 1482 -1.03413896757683
1764 1599 -1.03413896757683
1764 1764 2.06827793515366
1765 1328 -1.06661944280532
1765 1600 -1.06661944280532
1765 1765 2.13323888561065
1766 1365 -1.0274938805587
1766 1496 -1.0274938805587
1766 1766 2.05498776111739
1767 1430 -1.08788622478966
1767 1601 -1.08788622478966
1767 1767 2.17577244957932
1768 1482 -1.02807905928515
1768 1601 -1.02807905928515
1768 1768 2.0561581185703
1769 1365 -1.04192073132864
1769 1437 -1.04192073132864
1769 1769 2.08384146265728
1770 1485 -1.07190398031152
1770 1497 -1.07190398031152
1770 1770 2.14380796062303
1771 1483 -1.05580150960618
1771 1497 -1.05580150960618
1771 1771 2.11160301921236
1772 1198 -1.01219138876759
1772 1602 -1.01219138876759
1772 1772 2.02438277753518
1773 1488 -1.02786522242547
1773 1603 -1.02786522242547
1773 1773 2.05573044485093
1774 1488 -1.02786522242547
1774 1603 -1.02786522242547
1774 1774 2.05573044485093
1775 1591 -1.07003368646159
1775 1603 -1.07003368646159
1775 1775 2.14006737292318
1776 1327 -1.06044610345907
1776 1369 -1.06044610345907
1776 1776 2.12089220691814
1777 1369 -1.052318645253
1777 1589 -1.052318645253
1777 1777 2.10463729050599
1778 1426 -1.06309749653014
1778 1604 -1.06309749653014
1778 1778 2.12619499306028
1779 1426 -1.06309749653014
1779 1604 -1.06309749653014
1779 1779 2.12619499306028
1780 1426 -1.06309749653014
1780 1604 -1.06309749653014
1780 1780 2.12619499306028
1781 1432 -1.01707539513086
1781 1481 -1.01707539513086
1781 1781 2.03415079026171
1782 1481 -1.05518619744662
1782 1598 -1.05518619744662
1782 1782 2.11037239489324
1783 1482 -1.03413896757683
1783 1599 -1.03413896757683
1783 1783 2.06827793515366
1784 1482 -1.03178344234751
1784 1600 -1.03178344234751
1784 1784 2.06356688469502
1785 1328 -1.06661944280532
1785 1600 -1.06661944280532
1785 1785 2.13323888561065
1786 1364 -1.07418951181446
1786 1496 -1.07418951181446
1786 1786 2.14837902362892
1787 1430 -1.08788622478966
1787 1601 -1.08788622478966
1787 1787 2.17577244957932
1788 1482 -1.02807905928515
1788 1601 -1.02807905928515
1788 1788 2.0561581185703
1789 1365 -1.04192073132864
1789 1437 -1.04192073132864
1789 1789 2.08384146265728
1790 1365 -1.04192073132864
1790 1437 -1.04192073132864
1790 1790 2.08384146265728
1791 1196 -1.08048550572826
1791 1497 -1.08048550572826
1791 1791 2.16097101145653
1792 1483 -1.05580150960618
1792 1497 -1.05580150960618
1792 1792 2.11160301921236
1793 1198 -1.01219138876759
1793 1602 -1.01219138876759
1793 1793 2.02438277753518
1794 1488 -1.02786522242547
1794 1603 -1.02786522242547
1794 1794 2.05573044485093
1795 1426 -1.06309749653014
1795 1604 -1.06309749653014
1795 1795 2.12619499306028
1796 1426 -1.06309749653014
1796 1604 -1.06309749653014
1796 1796 2.12619499306028
1797 1432 -1
1797 1482 -1
1797 1797 2
1798 1481 -1.05518619744662
1798 1598 -1.05518619744662
1798 1798 2.11037239489324
1799 1481 -1.05518619744662
1799 1598 -1.05518619744662
1799 1799 2.11037239489324
1800 1482 -1.03413896757683
1800 1599 -1.03413896757683
1800 1800 2.06827793515366
1801 1365 -1.0274938805587
1801 1496 -1.0274938805587
1801 1801 2.05498776111739
1802 1430 -1.08788622478966
1802 1601 -1.08788622478966
1802 1802 2.17577244957932
1803 1430 -1.08788622478966
1803 1601 -1.08788622478966
1803 1803 2.17577244957932
1804 1365 -1.04192073132864
1804 1437 -1.04192073132864
1804 1804 2.08384146265728
1805 1365 -1.04192073132864
1805 1437 -1.04192073132864
1805 1805 2.08384146265728
1806 1485 -1.07190398031152
1806 1497 -1.07190398031152
1806 1806 2.14380796062303
1807 1485 -1.07190398031152
1807 1497 -1.07190398031152
1807 1807 2.14380796062303
1808 1198 -1.04543026765493
1808 1435 -1.04543026765493
1808 1808 2.09086053530986
1809 1488 -1.02786522242547
1809 1603 -1.02786522242547
1809 1809 2.05573044485093
1810 1591 -1.07003368646159
1810 1603 -1.07003368646159
1810 1810 2.14006737292318
1811 1488 -1.02786522242547
1811 1603 -1.02786522242547
1811 1811 2.05573044485093
1812 1327 -1.06044610345907
1812 1369 -1.06044610345907
1812 1812 2.12089220691814
1813 1426 -1.06309749653014
1813 1604 -1.06309749653014
1813 1813 2.12619499306028
1814 1426 -1.06309749653014
1814 1604 -1.06309749653014
1814 1814 2.12619499306028
1815 1364 -1.07418951181446
1815 1496 -1.07418951181446
1815 1815 2.14837902362892
1816 1430 -1.08788622478966
1816 1601 -1.08788622478966
1816 1816 2.17577244957932
1817 1365 -1.04192073132864
1817 1437 -1.04192073132864
1817 1817 2.08384146265728
1818 1196 -1.08048550572826
1818 1497 -1.08048550572826
1818 1818 2.16097101145653
1819 1435 -1.06410687257866
1819 1484 -1.06410687257866
1819 1819 2.12821374515733
1820 1488 -1.02786522242547
1820 1603 -1.02786522242547
1820 1820 2.05573044485093
1821 1327 -1.06044610345907
1821 1369 -1.06044610345907
1821 1821 2.12089220691814
1822 1327 2.5957228756099
1822 1490 0.510008526277033
1822 1591 1.03986875645552
1822 1744 3.65082065526248
1822 1822 8.79642081360493
1823 1426 2.04884710023541
1823 1592 3.56640678407541
1823 1823 6.61525388431082
1824 801 -1.01213704220648
1824 1445 -1.01213704220648
1824 1824 2.02427408441296
1825 1198 -1.02009870150227
1825 1369 1.03294757580716
1825 1603 3.1213680874889
1825 1755 0.517665972394214
1825 1756 -1.02009870150227
1825 1757 1.51787015320449
1825 1825 17.8735905413795
1826 1432 -1.04517259142588
1826 1487 -1.04517259142588
1826 1826 3.1720753417678
1827 1369 0.510268376359522
1827 1426 -1.02442355011771
1827 1757 6.5
1827 1823 -1.02442355011771
1827 1827 37.9748183587233
1828 1369 6.37011019536074
1828 1601 -1.05262783798493
1828 1735 -1.05262783798493
1828 1828 21.8711562070839
1829 1497 -1.06479542983525
1829 1595 -1.06479542983525
1829 1829 3.72967519331802
1830 1328 -1.05190546158216
1830 1604 1.60960584384517
1830 1751 -1.05190546158216
1830 1759 9.04270272600168
1830 1830 23.4018130841632
1831 1426 -1.02442355011771
1831 1604 1.55522807810092
1831 1759 0.51410284348347
1831 1823 -1.02442355011771
1831 1831 4.62413473955463
1832 1729 -1.03140947849234
1832 1732 -1.03140947849234
1832 1832 2.56281895698469
1833 1198 -1.02009870150227
1833 1481 1.5441024973767
1833 1756 -1.02009870150227
1833 1833 3.58429990038124
1834 1481 2.03415079026171
1834 1592 -1.01897336687869
1834 1738 4.25408974761517
1834 1823 -1.01897336687869
1834 1832 0.5
1834 1834 8.82618727163426
1835 1369 -1.052318645253
1835 1481 0.52054767483441
1835 1589 -1.052318645253
1835 1733 1.58417921352551
1835 1738 6.53888815352127
1835 1835 10.7482523323872
1836 1733 0.539608712855021
1836 1737 -1.03650125434452
1836 1752 -1.03650125434452
1836 1836 2.61261122154405
1837 1592 -1.01897336687869
1837 1733 4.12563791396937
1837 1736 1.02301943986306
1837 1737 0.508919177587551
1837 1823 -1.01897336687869
1837 1837 25.4081354426513
1838 1430 -1.08788622478966
1838 1601 -1.08788622478966
1838 1733 1.61222534828237
1838 1838 3.78799779786169
1839 1497 -1.06479542983525
1839 1595 -1.06479542983525
1839 1733 1.07014963986208
1839 1734 1.58299406131687
1839 1737 0.527773556758685
1839 1738 2.76190182535869
1839 1839 8.07240994296683
1840 1482 -1.03413896757683
1840 1599 -1.03413896757683
1840 1739 1.55269285790918
1840 1840 3.62097079306284
1841 1430 0.5466577653321
1841 1437 -1.07220656144645
1841 1733 0.533236559311005
1841 1735 1.5865651458721
1841 1737 0.525985037302501
1841 1740 -1.07220656144645
1841 1841 5.33685763071061
1842 1592 -1.01897336687869
1842 1739 2.03336902621457
1842 1741 0.518188179222952
1842 1823 -1.01897336687869
1842 1842 4.5895039391949
1843 1369 -1.06209389967947
1843 1591 -1.06209389967947
1843 1740 1.63570126595899
1843 1742 1.62784579199359
1843 1825 1.60879562065202
1843 1843 21.7936379054951
1844 1739 0.508342256553643
1844 1741 2.59094089611476
1844 1744 -1.04309161578928
1844 1822 -1.04309161578928
1844 1825 0.505956717734831
1844 1844 24.0242570439471
1845 1369 -1.06209389967947
1845 1591 -1.06209389967947
1845 1826 1.08173015891604
1845 1845 3.20591795827499
1846 1198 2.58571823192275
1846 1600 -1.06525466735995
1846 1733 -1.06525466735995
1846 1825 1.04703690074577
1846 1827 6.20572375661461
1846 1828 1.07657486628761
1846 1846 19.4520490695119
1847 1481 -1.05518619744662
1847 1591 1.61081288916636
1847 1598 -1.05518619744662
1847 1827 1.03140947849234
1847 1828 2.14691454603905
1847 1847 8.52630864922633
1848 1198 0.511605496587797
1848 1369 -1.052318645253
1848 1589 -1.052318645253
1848 1591 0.532495339223116
1848 1827 1.02321099317559
1848 1848 4.1719491194925
1849 1445 -1.02001705255407
1849 1486 1.11263491196092
1849 1490 -1.02001705255407
1849 1591 2.81678387361038
1849 1849 5.96945289067943
1850 1327 1.61688754023103
1850 1364 -1.07418951181446
1850 1496 -1.07418951181446
1850 1850 3.76526656385995
1851 1327 2.15511535975288
1851 1497 -1.06479542983525
1851 1595 -1.06479542983525
1851 1829 1.07549612164982
1851 1851 5.3602023410732
1852 1198 -1.02009870150227
1852 1591 1.05275719792955
1852 1756 -1.02009870150227
1852 1829 0.524588211997697
1852 1831 0.505956717734831
1852 1852 4.12349953066663
1853 1591 1.06486565760832
1853 1730 -1.0178383551751
1853 1749 -1.0178383551751
1853 1830 7.40864467380488
1853 1853 11.046859211111
1854 1432 -1.04517259142588
1854 1487 -1.04517259142588
1854 1854 2.09034518285176
1855 1432 -1.04517259142588
1855 1487 -1.04517259142588
1855 1855 2.09034518285176
1856 1432 -1.04517259142588
1856 1487 -1.04517259142588
1856 1856 2.09034518285176
1857 1481 -1.05518619744662
1857 1598 -1.05518619744662
1857 1857 2.11037239489324
1858 1730 -1.0178383551751
1858 1749 -1.0178383551751
1858 1858 2.0356767103502
1859 1481 -1.04089704229473
1859 1750 -1.04089704229473
1859 1859 2.08179408458946
1860 1482 -1.02301943986306
1860 1750 -1.02301943986306
1860 1860 2.04603887972612
1861 1482 -1.03413896757683
1861 1599 -1.03413896757683
1861 1861 2.06827793515366
1862 1481 -1.05241078758293
1862 1599 -1.05241078758293
1862 1862 2.10482157516586
1863 1729 -1.03140947849234
1863 1732 -1.03140947849234
1863 1863 2.06281895698469
1864 1729 -1.03140947849234
1864 1732 -1.03140947849234
1864 1864 2.06281895698469
1865 1600 -1.06525466735995
1865 1733 -1.06525466735995
1865 1865 2.1305093347199
1866 1600 -1.06525466735995
1866 1733 -1.06525466735995
1866 1866 2.1305093347199
1867 1328 -1.05190546158216
1867 1751 -1.05190546158216
1867 1867 2.10381092316432
1868 1328 -1.05190546158216
1868 1751 -1.05190546158216
1868 1868 2.10381092316432
1869 1328 -1.05190546158216
1869 1751 -1.05190546158216
1869 1869 2.10381092316432
1870 1482 -1.02807905928515
1870 1601 -1.02807905928515
1870 1870 2.0561581185703
1871 1328 -1.05190546158216
1871 1752 -1.05190546158216
1871 1871 2.10381092316432
1872 1430 -1.07661652793651
1872 1752 -1.07661652793651
1872 1872 2.15323305587301
1873 1364 -1.07418951181446
1873 1496 -1.07418951181446
1873 1873 2.14837902362892
1874 1365 -1.04192073132864
1874 1437 -1.04192073132864
1874 1874 2.08384146265728
1875 1437 -1.06331628850669
1875 1483 -1.06331628850669
1875 1875 2.12663257701338
1876 1483 -1.04363809159699
1876 1754 -1.04363809159699
1876 1876 2.08727618319398
1877 1485 -1.07190398031152
1877 1497 -1.07190398031152
1877 1877 2.14380796062303
1878 1595 -1.05242511329875
1878 1754 -1.05242511329875
1878 1878 2.1048502265975
1879 1497 -1.06479542983525
1879 1595 -1.06479542983525
1879 1879 2.1295908596705
1880 1485 -1.05920234825869
1880 1755 -1.05920234825869
1880 1880 2.11840469651737
1881 1198 -1.02009870150227
1881 1756 -1.02009870150227
1881 1881 2.04019740300454
1882 1488 -1
1882 1757 -1
1882 1882 2
1883 1488 -1
1883 1757 -1
1883 1883 2
1884 1488 -1
1884 1757 -1
1884 1884 2
1885 1486 -1.05732789952231
1885 1603 -1.05732789952231
1885 1885 2.11465579904462
1886 1486 -1.05732789952231
1886 1603 -1.05732789952231
1886 1886 2.11465579904462
1887 1591 -1.05745641987759
1887 1758 -1.05745641987759
1887 1887 2.11491283975519
1888 1591 -1.05745641987759
1888 1758 -1.05745641987759
1888 1888 2.11491283975519
1889 1369 -1.052318645253
1889 1589 -1.052318645253
1889 1889 2.10463729050599
1890 1744 -1.04309161578928
1890 1822 -1.04309161578928
1890 1890 2.08618323157856
1891 1744 -1.04309161578928
1891 1822 -1.04309161578928
1891 1891 2.08618323157856
1892 1445 -1.02001705255407
1892 1490 -1.02001705255407
1892 1892 2.04003410510813
1893 1445 -1.02001705255407
1893 1490 -1.02001705255407
1893 1893 2.04003410510813
1894 1445 -1.02001705255407
1894 1490 -1.02001705255407
1894 1894 2.04003410510813
1895 1426 -1.05404423325717
1895 1759 -1.05404423325717
1895 1895 2.10808846651434
1896 1592 -1.01897336687869
1896 1823 -1.01897336687869
1896 1896 2.03794673375738
1897 1426 -1.05404423325717
1897 1759 -1.05404423325717
1897 1897 2.10808846651434
1898 1592 -1.05722921463168
1898 1604 -1.05722921463168
1898 1898 2.11445842926336
1899 1426 -1.06309749653014
1899 1604 -1.06309749653014
1899 1899 2.12619499306028
1900 1432 -1.04517259142588
1900 1487 -1.04517259142588
1900 1900 2.09034518285176
1901 1432 -1.04517259142588
1901 1487 -1.04517259142588
1901 1901 2.09034518285176
1902 1482 -1.03681871873394
1902 1598 -1.03681871873394
1902 1902 2.07363743746789
1903 1481 -1.05518619744662
1903 1598 -1.05518619744662
1903 1903 2.11037239489324
1904 1730 -1.0178383551751
1904 1749 -1.0178383551751
1904 1904 2.0356767103502
1905 1481 -1.04089704229473
1905 1750 -1.04089704229473
1905 1905 2.08179408458946
1906 1481 -1.04089704229473
1906 1750 -1.04089704229473
1906 1906 2.08179408458946
1907 1481 -1.05241078758293
1907 1599 -1.05241078758293
1907 1907 2.10482157516586
1908 1481 -1.01707539513086
1908 1729 -1.01707539513086
1908 1908 2.03415079026171
1909 1600 -1.06525466735995
1909 1733 -1.06525466735995
1909 1909 2.1305093347199
1910 1328 -1.05190546158216
1910 1751 -1.05190546158216
1910 1910 2.10381092316432
1911 1482 -1.02807905928515
1911 1601 -1.02807905928515
1911 1911 2.0561581185703
1912 1430 -1.08788622478966
1912 1601 -1.08788622478966
1912 1912 2.17577244957932
1913 1364 -1.07418951181446
1913 1496 -1.07418951181446
1913 1913 2.14837902362892
1914 1364 -1.07418951181446
1914 1496 -1.07418951181446
1914 1914 2.14837902362892
1915 1437 -1.07220656144645
1915 1740 -1.07220656144645
1915 1915 2.1444131228929
1916 1740 -1.05220102983548
1916 1754 -1.05220102983548
1916 1916 2.10440205967095
1917 1485 -1.07190398031152
1917 1497 -1.07190398031152
1917 1917 2.14380796062303
1918 1595 -1.05242511329875
1918 1754 -1.05242511329875
1918 1918 2.1048502265975
1919 1497 -1.06479542983525
1919 1595 -1.06479542983525
1919 1919 2.1295908596705
1920 1485 -1.05920234825869
1920 1755 -1.05920234825869
1920 1920 2.11840469651737
1921 1198 -1.02009870150227
1921 1756 -1.02009870150227
1921 1921 2.04019740300454
1922 1488 -1
1922 1757 -1
1922 1922 2
1923 1488 -1
1923 1757 -1
1923 1923 2
1924 1486 -1.05732789952231
1924 1603 -1.05732789952231
1924 1924 2.11465579904462
1925 1486 -1.05732789952231
1925 1603 -1.05732789952231
1925 1925 2.11465579904462
1926 1591 -1.05745641987759
1926 1758 -1.05745641987759
1926 1926 2.11491283975519
1927 1591 -1.05745641987759
1927 1758 -1.05745641987759
1927 1927 2.11491283975519
1928 1369 -1.052318645253
1928 1589 -1.052318645253
1928 1928 2.10463729050599
1929 1369 -1.052318645253
1929 1589 -1.052318645253
1929 1929 2.10463729050599
1930 1744 -1.04309161578928
1930 1822 -1.04309161578928
1930 1930 2.08618323157856
1931 1445 -1.02001705255407
1931 1490 -1.02001705255407
1931 1931 2.04003410510813
1932 1445 -1.02001705255407
1932 1490 -1.02001705255407
1932 1932 2.04003410510813
1933 1445 -1.02001705255407
1933 1490 -1.02001705255407
1933 1933 2.04003410510813
1934 1426 -1.05404423325717
1934 1759 -1.05404423325717
1934 1934 2.10808846651434
1935 1426 -1.02442355011771
1935 1823 -1.02442355011771
1935 1935 2.04884710023541
1936 1592 -1.01897336687869
1936 1823 -1.01897336687869
1936 1936 2.03794673375738
1937 1426 -1.05404423325717
1937 1759 -1.05404423325717
1937 1937 2.10808846651434
1938 1426 -1.06309749653014
1938 1604 -1.06309749653014
1938 1938 2.12619499306028
1939 1426 -1.06309749653014
1939 1604 -1.06309749653014
1939 1939 2.12619499306028
1940 1481 -1.05518619744662
1940 1598 -1.05518619744662
1940 1940 2.11037239489324
1941 1481 -1.05518619744662
1941 1598 -1.05518619744662
1941 1941 2.11037239489324
1942 1481 -1.03553376770989
1942 1749 -1.03553376770989
1942 1942 2.07106753541978
1943 1482 -1.02301943986306
1943 1750 -1.02301943986306
1943 1943 2.04603887972612
1944 1482 -1.03413896757683
1944 1599 -1.03413896757683
1944 1944 2.06827793515366
1945 1481 -1.05241078758293
1945 1599 -1.05241078758293
1945 1945 2.10482157516586
1946 1481 -1.01707539513086
1946 1729 -1.01707539513086
1946 1946 2.03415079026171
1947 1729 -1.03140947849234
1947 1732 -1.03140947849234
1947 1947 2.06281895698469
1948 1482 -1.03178344234751
1948 1600 -1.03178344234751
1948 1948 2.06356688469502
1949 1600 -1.06525466735995
1949 1733 -1.06525466735995
1949 1949 2.1305093347199
1950 1482 -1.02807905928515
1950 1601 -1.02807905928515
1950 1950 2.0561581185703
1951 1737 -1.03650125434452
1951 1752 -1.03650125434452
1951 1951 2.07300250868903
1952 1364 -1.07418951181446
1952 1496 -1.07418951181446
1952 1952 2.14837902362892
1953 1437 -1.07220656144645
1953 1740 -1.07220656144645
1953 1953 2.1444131228929
1954 1437 -1.07220656144645
1954 1740 -1.07220656144645
1954 1954 2.1444131228929
1955 1742 -1.04732432674178
1955 1754 -1.04732432674178
1955 1955 2.09464865348356
1956 1497 -1.06479542983525
1956 1595 -1.06479542983525
1956 1956 2.1295908596705
1957 1497 -1.06479542983525
1957 1595 -1.06479542983525
1957 1957 2.1295908596705
1958 1485 -1.05920234825869
1958 1755 -1.05920234825869
1958 1958 2.11840469651737
1959 1198 -1.02009870150227
1959 1756 -1.02009870150227
1959 1959 2.04019740300454
1960 1198 -1.02009870150227
1960 1756 -1.02009870150227
1960 1960 2.04019740300454
1961 1488 -1
1961 1757 -1
1961 1961 2
1962 1591 -1.05745641987759
1962 1758 -1.05745641987759
1962 1962 2.11491283975519
1963 1591 -1.05745641987759
1963 1758 -1.05745641987759
1963 1963 2.11491283975519
1964 1369 -1.06209389967947
1964 1591 -1.06209389967947
1964 1964 2.12418779935895
1965 1369 -1.052318645253
1965 1589 -1.052318645253
1965 1965 2.10463729050599
1966 1744 -1.04309161578928
1966 1822 -1.04309161578928
1966 1966 2.08618323157856
1967 1490 -1.02001705255407
1967 1822 -1.02001705255407
1967 1967 2.04003410510813
1968 1445 -1.02001705255407
1968 1490 -1.02001705255407
1968 1968 2.04003410510813
1969 1445 -1.02001705255407
1969 1490 -1.02001705255407
1969 1969 2.04003410510813
1970 1426 -1.05404423325717
1970 1759 -1.05404423325717
1970 1970 2.10808846651434
1971 1592 -1.01897336687869
1971 1823 -1.01897336687869
1971 1971 2.03794673375738
1972 1426 -1.02442355011771
1972 1823 -1.02442355011771
1972 1972 2.04884710023541
1973 1426 -1.05404423325717
1973 1759 -1.05404423325717
1973 1973 2.10808846651434
1974 1426 -1.06309749653014
1974 1604 -1.06309749653014
1974 1974 2.12619499306028
1975 1426 -1.06309749653014
1975 1604 -1.06309749653014
1975 1975 2.12619499306028
1976 1481 -1.05518619744662
1976 1598 -1.05518619744662
1976 1976 2.11037239489324
1977 1482 -1.02301943986306
1977 1750 -1.02301943986306
1977 1977 2.04603887972612
1978 1482 -1.03413896757683
1978 1599 -1.03413896757683
1978 1978 2.06827793515366
1979 1600 -1.06525466735995
1979 1733 -1.06525466735995
1979 1979 2.1305093347199
1980 1600 -1.06525466735995
1980 1733 -1.06525466735995
1980 1980 2.1305093347199
1981 1437 -1.07220656144645
1981 1740 -1.07220656144645
1981 1981 2.1444131228929
1982 1742 -1.04732432674178
1982 1754 -1.04732432674178
1982 1982 2.09464865348356
1983 1594 -1.06940428599507
1983 1755 -1.06940428599507
1983 1983 2.13880857199013
1984 1198 -1.02009870150227
1984 1756 -1.02009870150227
1984 1984 2.04019740300454
1985 1744 -1.04309161578928
1985 1822 -1.04309161578928
1985 1985 2.08618323157856
1986 1744 -1.04309161578928
1986 1822 -1.04309161578928
1986 1986 2.08618323157856
1987 1445 -1.02001705255407
1987 1490 -1.02001705255407
1987 1987 2.04003410510813
1988 1592 -1.01897336687869
1988 1823 -1.01897336687869
1988 1988 2.03794673375738
1989 1426 -1.05404423325717
1989 1759 -1.05404423325717
1989 1989 2.10808846651434
1990 1198 -1.0342872927691
1990 1497 4.38256327547376
1990 1754 5.95401307640429
1990 1846 -1.0342872927691
1990 1990 20.3311899583353
1991 1754 1.06300175599426
1991 1759 -1.06384737952961
1991 1830 -1.06384737952961
1991 1843 4.40828982720144
1991 1844 7.26718769764049
1991 1846 2.15034562901148
1991 1991 17.5654397712786
1992 1830 -1.05837781054355
1992 1843 0.548271747920538
1992 1844 0.516630938941417
1992 1853 -1.05837781054355
1992 1992 6.45871887366717
1993 1734 -1.05532937421125
1993 1759 2.16198228604305
1993 1839 -1.05532937421125
1993 1847 1.62679934063534
1993 1853 0.537672169347616
1993 1993 11.9540830456263
1994 1591 -1.06486565760832
1994 1733 0.533817236920151
1994 1734 4.73797489566915
1994 1737 1.05310004115968
1994 1853 -1.06486565760832
1994 1994 8.45462348896562
1995 1591 -1.12671354944415
1995 1825 2.67130401642254
1995 1849 -1.12671354944415
1995 1991 0.548920102371692
1995 1992 3.27706056571811
1995 1995 11.479342771499
1996 1738 -1.08981469225355
1996 1825 3.81044809392503
1996 1835 -1.08981469225355
1996 1996 5.99007747843212
1997 1604 -1.07307056256345
1997 1734 2.64657068249539
1997 1830 0.0029325918178067
1997 1993 2.73386040876146
1997 1997 8.60257537076499
1998 1481 -1.0294016649178
1998 1833 -1.0294016649178
1998 1998 2.05880332983559
1999 1832 -1
1999 1834 -1
1999 1999 2
2000 1481 -1.01707539513086
2000 1834 -1.01707539513086
2000 2000 2.03415079026171
2001 1738 -1.08981469225355
2001 1835 -1.08981469225355
2001 2001 2.17962938450709
2002 1733 -1.07921742571004
2002 1836 -1.07921742571004
2002 2002 2.15843485142008
2003 1736 -1.02301943986306
2003 1837 -1.02301943986306
2003 2003 2.04603887972612
2004 1733 -1.07481689885491
2004 1838 -1.07481689885491
2004 2004 2.14963379770982
2005 1737 -1.05554711351737
2005 1839 -1.05554711351737
2005 2005 2.11109422703474
2006 1601 -1.05262783798493
2006 1735 -1.05262783798493
2006 2006 2.10525567596986
2007 1601 -1.05262783798493
2007 1735 -1.05262783798493
2007 2007 2.10525567596986
2008 1737 -1.03650125434452
2008 1752 -1.03650125434452
2008 2008 2.07300250868903
2009 1737 -1.03650125434452
2009 1752 -1.03650125434452
2009 2009 2.07300250868903
2010 1739 -1.03512857193946
2010 1840 -1.03512857193946
2010 2010 2.07025714387891
2011 1735 -1.05771009724807
2011 1841 -1.05771009724807
2011 2011 2.11542019449614
2012 1739 -1.01668451310729
2012 1842 -1.01668451310729
2012 2012 2.03336902621457
2013 1739 -1.01668451310729
2013 1842 -1.01668451310729
2013 2013 2.03336902621457
2014 1365 -1.04192073132864
2014 1437 -1.04192073132864
2014 2014 2.08384146265728
2015 1740 -1.09046751063933
2015 1843 -1.09046751063933
2015 2015 2.18093502127865
2016 1742 -1.08523052799572
2016 1843 -1.08523052799572
2016 2016 2.17046105599145
2017 1741 -1.0363763584459
2017 1844 -1.0363763584459
2017 2017 2.07275271689181
2018 1741 -1.0363763584459
2018 1844 -1.0363763584459
2018 2018 2.07275271689181
2019 1485 -1.05936891673425
2019 1754 -1.05936891673425
2019 2019 2.11873783346849
2020 1741 -1.06112170617977
2020 1754 -1.06112170617977
2020 2020 2.12224341235953
2021 1755 -1.03533194478843
2021 1825 -1.03533194478843
2021 2021 2.07066388957685
2022 1603 -1.04045602916297
2022 1825 -1.04045602916297
2022 2022 2.08091205832594
2023 1603 -1.04045602916297
2023 1825 -1.04045602916297
2023 2023 2.08091205832594
2024 1198 -1.0342872927691
2024 1846 -1.0342872927691
2024 2024 2.0685745855382
2025 1198 -1.0342872927691
2025 1846 -1.0342872927691
2025 2025 2.0685745855382
2026 1486 -1.02786522242547
2026 1757 -1.02786522242547
2026 2026 2.05573044485093
2027 1826 -1.08173015891604
2027 1845 -1.08173015891604
2027 2027 2.16346031783208
2028 1757 -1
2028 1827 -1
2028 2028 2
2029 1827 -1.02321099317559
2029 1848 -1.02321099317559
