femLRS maleLRS jSurv sex f_coeff immGG DFEs id cohort socdam socsire brood pair
NA NA 1 Female 0.0657937480136752 0.598251342773438 -0.722696517933734 2090 2006 1966 1954 138 105
12 NA NA Female 0.0657937480136752 0.598251342773438 0 2090 2006 1966 1954 NA NA
NA NA 1 Female 0.0761022008955479 0.559684753417969 -0.392193194975107 2091 2006 1602 1519 139 106
12 NA NA Female 0.0761022008955479 0.559684753417969 0 2091 2006 1602 1519 NA NA
NA NA 1 Female 0.10470862314105 0.542442321777344 0.268813450942147 2012 2006 1834 1727 140 107
17 NA NA Female 0.10470862314105 0.542442321777344 0 2012 2006 1834 1727 NA NA
NA NA 1 Female 0.138958641909994 0.524065017700195 0.392752197051632 2238 2006 2065 1934 141 108
7 NA NA Female 0.138958641909994 0.524065017700195 0 2238 2006 2065 1934 NA NA
NA NA 1 Female 0.02754289470613 0.657883167266846 -0.764009433303562 2594 2008 2438 1518 142 109
11 NA NA Female 0.02754289470613 0.657883167266846 0 2594 2008 2438 1518 NA NA
NA NA 1 Female 0.0643822802230716 0.621307373046875 -1.75551940217944 2146 2007 1966 1954 143 105
1 NA NA Female 0.0643822802230716 0.621307373046875 0 2146 2007 1966 1954 NA NA
NA NA 1 Female 0.138958641909994 0.524065017700195 -1.75551940217944 2281 2007 2065 1934 144 108
3 NA NA Female 0.138958641909994 0.524065017700195 0 2281 2007 2065 1934 NA NA
NA NA 1 Female 0.0217206478118896 0.66192626953125 -1.46632899459064 2051 2007 1833 2235 145 110
10 NA NA Female 0.0217206478118896 0.66192626953125 0 2051 2007 1833 2235 NA NA
NA NA 1 Female 0.0458742659538984 0.558347702026367 -1.42501607922082 2279 2007 1642 2087 146 111
29 NA NA Female 0.0458742659538984 0.558347702026367 0 2279 2007 1642 2087 NA NA
NA NA 1 Female 0.0858993791043758 0.59088134765625 -1.38370316385099 2052 2007 1793 1787 147 99
1 NA NA Female 0.0858993791043758 0.59088134765625 0 2052 2007 1793 1787 NA NA
NA NA 1 Female 0.0983079121215269 0.510096549987793 -1.21845150237167 2437 2007 1964 1518 148 112
11 NA NA Female 0.0983079121215269 0.510096549987793 0 2437 2007 1964 1518 NA NA
NA NA 1 Female 0.105039894580841 0.539558410644531 -1.05319984089236 2276 2007 2091 2089 149 113
4 NA NA Female 0.105039894580841 0.539558410644531 0 2276 2007 2091 2089 NA NA
NA NA 1 Female 0.0618835702771321 0.581452369689941 -0.929261094782876 2436 2007 2238 1830 150 114
14 NA NA Female 0.0618835702771321 0.581452369689941 0 2436 2007 2238 1830 NA NA
NA NA 1 Female 0.0618835702771321 0.581452369689941 -0.929261094782876 2440 2007 2238 1830 150 114
19 NA NA Female 0.0618835702771321 0.581452369689941 0 2440 2007 2238 1830 NA NA
NA NA 1 Female 0.097417464479804 0.524696350097656 -0.392193194975107 2149 2007 1960 1934 151 115
3 NA NA Female 0.097417464479804 0.524696350097656 0 2149 2007 1960 1934 NA NA
NA NA 1 Female 0.0512042324990034 0.588630676269531 -0.30956736423545 2280 2007 2090 1933 152 116
1 NA NA Female 0.0512042324990034 0.588630676269531 0 2280 2007 2090 1933 NA NA
NA NA 1 Female 0.138958641909994 0.524065017700195 -0.185628618125965 2278 2007 2065 1934 153 108
23 NA NA Female 0.138958641909994 0.524065017700195 0 2278 2007 2065 1934 NA NA
NA NA 1 Female 0.102687706239522 0.554485321044922 0.103561789462834 2277 2007 1833 2235 154 110
9 NA NA Female 0.102687706239522 0.554485321044922 0 2277 2007 1833 2235 NA NA
NA NA 1 Female 0.0727810682728887 0.518424987792969 0.18618762020249 2148 2007 1938 1954 155 117
2 NA NA Female 0.0727810682728887 0.518424987792969 0 2148 2007 1938 1954 NA NA
NA NA 1 Female 0.0727810682728887 0.518424987792969 0.18618762020249 2147 2007 1938 1954 155 117
1 NA NA Female 0.0727810682728887 0.518424987792969 0 2147 2007 1938 1954 NA NA
NA NA 1 Female 0.0673741963692009 0.542844772338867 0.351439281681804 2282 2007 1565 2086 156 118
6 NA NA Female 0.0673741963692009 0.542844772338867 0 2282 2007 1565 2086 NA NA
NA NA 1 Female 0.0618835702771321 0.581452369689941 0.764568435380087 2438 2007 2238 1830 157 114
5 NA NA Female 0.0618835702771321 0.581452369689941 0 2438 2007 2238 1830 NA NA
NA NA 1 Female 0.00869789719581604 0.789215087890625 0.971133012229229 1689 2007 1360 1518 158 119
23 NA NA Female 0.00869789719581604 0.789215087890625 0 1689 2007 1360 1518 NA NA
NA NA 1 Female 0.116403465624899 0.471218109130859 1.01244592759906 2150 2007 1960 1934 159 115
5 NA NA Female 0.116403465624899 0.471218109130859 0 2150 2007 1960 1934 NA NA
NA NA 1 Female 0.0858993791043758 0.59088134765625 1.17769758907837 2050 2007 1793 1787 160 99
28 NA NA Female 0.0858993791043758 0.59088134765625 0 2050 2007 1793 1787 NA NA
NA NA 1 Female 0.104563997127116 0.547362327575684 1.508200912037 2439 2007 1833 2235 161 110
8 NA NA Female 0.104563997127116 0.547362327575684 0 2439 2007 1833 2235 NA NA
NA NA 1 Female 0.0727810682728887 0.518424987792969 -1.30107733311133 2200 2008 1938 1954 162 117
7 NA NA Female 0.0727810682728887 0.518424987792969 0 2200 2008 1938 1954 NA NA
NA NA 1 Female 0.0314386857207865 0.692773818969727 -1.21845150237167 2338 2008 1958 2142 163 120
2 NA NA Female 0.0314386857207865 0.692773818969727 0 2338 2008 1958 2142 NA NA
NA NA 1 Female 0.0314386857207865 0.692773818969727 -1.21845150237167 2337 2008 1958 2142 163 120
11 NA NA Female 0.0314386857207865 0.692773818969727 0 2337 2008 1958 2142 NA NA
NA NA 1 Female 0.14259051917179 0.5263352394104 -1.21845150237167 2595 2008 2440 2145 164 121
13 NA NA Female 0.14259051917179 0.5263352394104 0 2595 2008 2440 2145 NA NA
NA NA 1 Female 0.0856587972375564 0.70383083820343 0.640629689270602 3034 2011 1689 2643 165 122
4 NA NA Female 0.0856587972375564 0.70383083820343 0 3034 2011 1689 2643 NA NA
NA NA 1 Female 0.0856587972375564 0.70383083820343 0.640629689270602 3033 2011 1689 2643 165 122
3 NA NA Female 0.0856587972375564 0.70383083820343 0 3033 2011 1689 2643 NA NA
NA NA 1 Female 0.0673670847900212 0.621671676635742 0.681942604640431 2885 2011 2655 2646 166 123
3 NA NA Female 0.0673670847900212 0.621671676635742 0 2885 2011 2655 2646 NA NA
NA NA 1 Female 0.0673670847900212 0.621671676635742 0.681942604640431 2888 2011 2655 2646 166 123
3 NA NA Female 0.0673670847900212 0.621671676635742 0 2888 2011 2655 2646 NA NA
NA NA 1 Female 0.0652669648052324 0.705424189567566 0.929820096859401 3039 2011 2653 2535 167 124
0 NA NA Female 0.0652669648052324 0.705424189567566 0 3039 2011 2653 2535 NA NA
NA NA 1 Female 0.0408054559957236 0.680322170257568 1.26032341981803 2741 2011 1958 2453 168 125
5 NA NA Female 0.0408054559957236 0.680322170257568 0 2741 2011 1958 2453 NA NA
NA NA 1 Female 0.0408054559957236 0.680322170257568 1.26032341981803 2740 2011 1958 2453 168 125
2 NA NA Female 0.0408054559957236 0.680322170257568 0 2740 2011 1958 2453 NA NA
NA NA 1 Female 0 0.792401790618896 1.34294925055768 2743 2011 50 2454 169 126
6 NA NA Female 0 0.792401790618896 0 2743 2011 50 2454 NA NA
NA NA 1 Female 0.192084701244312 0.572181463241577 1.92133006573528 2883 2011 2657 2619 170 127
28 NA NA Female 0.192084701244312 0.572181463241577 0 2883 2011 2657 2619 NA NA
NA NA 1 Female 0.139537445465976 0.568653106689453 2.37577213480339 2886 2011 2279 2273 171 128
8 NA NA Female 0.139537445465976 0.568653106689453 0 2886 2011 2279 2273 NA NA
NA NA 1 Female 0.0408054559957236 0.680322170257568 -0.226941533495793 2739 2011 1958 2453 172 125
6 NA NA Female 0.0408054559957236 0.680322170257568 0 2739 2011 1958 2453 NA NA
NA NA 1 Female 0 0.792401790618896 -1.05319984089236 2769 2012 50 2454 173 126
21 NA NA Female 0 0.792401790618896 0 2769 2012 50 2454 NA NA
NA NA 1 Female 0.114241530998697 0.55694317817688 -1.05319984089236 2919 2012 2655 2646 174 123
3 NA NA Female 0.114241530998697 0.55694317817688 0 2919 2012 2655 2646 NA NA
NA NA 1 Female 0.0953321110355319 0.639572858810425 -0.846635264043219 2921 2012 2741 2273 175 129
2 NA NA Female 0.0953321110355319 0.639572858810425 0 2921 2012 2741 2273 NA NA
NA NA 1 Female 0.0867182600977685 0.595396757125854 -0.681383602563906 3049 2012 2888 2619 176 130
13 NA NA Female 0.0867182600977685 0.595396757125854 0 3049 2012 2888 2619 NA NA
NA NA 1 Female 0.0633458351767331 0.68549370765686 -0.640070687194077 2925 2012 2742 2585 177 131
0 NA NA Female 0.0633458351767331 0.68549370765686 0 2925 2012 2742 2585 NA NA
NA NA 1 Female 0.115831339368015 0.572653293609619 -0.598757771824249 2923 2012 2738 2732 178 132
0 NA NA Female 0.115831339368015 0.572653293609619 0 2923 2012 2738 2732 NA NA
NA NA 1 Female 0.0519096002681181 0.632257461547852 -0.929261094782876 2501 2009 2066 2270 179 133
7 NA NA Female 0.0519096002681181 0.632257461547852 0 2501 2009 2066 2270 NA NA
NA NA 1 Female 0.201211399282329 0.531766891479492 -0.929261094782876 2497 2009 2279 2235 180 134
9 NA NA Female 0.201211399282329 0.531766891479492 0 2497 2009 2279 2235 NA NA
NA NA 1 Female 0.127941379367257 0.569644451141357 -0.764009433303562 2620 2009 2277 2454 181 135
34 NA NA Female 0.127941379367257 0.569644451141357 0 2620 2009 2277 2454 NA NA
NA NA 1 Female 0.136436674278229 0.58992862701416 -0.722696517933734 2500 2009 2278 1688 182 136
4 NA NA Female 0.136436674278229 0.58992862701416 0 2500 2009 2278 1688 NA NA
NA NA 1 Female 0.0835087429732084 0.558910369873047 -0.30956736423545 2403 2009 2200 1787 183 137
6 NA NA Female 0.0835087429732084 0.558910369873047 0 2403 2009 2200 1787 NA NA
NA NA 1 Female 0.0835087429732084 0.558910369873047 -0.30956736423545 2404 2009 2200 1787 183 137
8 NA NA Female 0.0835087429732084 0.558910369873047 0 2404 2009 2200 1787 NA NA
NA NA 1 Female 0.032301667612046 0.630324602127075 0.310126366311975 2797 2009 2595 2271 184 138
5 NA NA Female 0.032301667612046 0.630324602127075 0 2797 2009 2595 2271 NA NA
NA NA 1 Female 0.0903354897163808 0.576940536499023 0.516690943161117 2503 2009 2277 2454 185 135
22 NA NA Female 0.0903354897163808 0.576940536499023 0 2503 2009 2277 2454 NA NA
NA NA 1 Female 0.127941379367257 0.569644451141357 0.516690943161117 2623 2009 2277 2454 185 135
4 NA NA Female 0.127941379367257 0.569644451141357 0 2623 2009 2277 2454 NA NA
NA NA 1 Female 0.0808248224202543 0.602385520935059 0.516690943161117 2502 2009 2051 2275 186 139
7 NA NA Female 0.0808248224202543 0.602385520935059 0 2502 2009 2051 2275 NA NA
NA NA 1 Female 0.0825400032917969 0.549938678741455 0.847194266119744 2622 2009 2436 2140 187 140
3 NA NA Female 0.0825400032917969 0.549938678741455 0 2622 2009 2436 2140 NA NA
NA NA 1 Female 0.0927223639155272 0.578585624694824 0.971133012229229 2504 2009 2279 2273 188 128
35 NA NA Female 0.0927223639155272 0.578585624694824 0 2504 2009 2279 2273 NA NA
NA NA 1 Female 0.0927223639155272 0.578585624694824 0.971133012229229 2498 2009 2279 2273 188 128
24 NA NA Female 0.0927223639155272 0.578585624694824 0 2498 2009 2279 2273 NA NA
NA NA 1 Female 0.136436674278229 0.58992862701416 0.929820096859401 2499 2009 2278 1688 189 136
6 NA NA Female 0.136436674278229 0.58992862701416 0 2499 2009 2278 1688 NA NA
NA NA 1 Female 0.0835087429732084 0.558910369873047 1.26032341981803 2402 2009 2200 1787 190 137
8 NA NA Female 0.0835087429732084 0.558910369873047 0 2402 2009 2200 1787 NA NA
NA NA 1 Female 0 0.790726184844971 1.75607840425597 2621 2009 2440 49 191 141
5 NA NA Female 0 0.790726184844971 0 2621 2009 2440 49 NA NA
NA NA 1 Female 0 0.792401790618896 -1.92077106365876 2653 2010 50 2454 192 126
18 NA NA Female 0 0.792401790618896 0 2653 2010 50 2454 NA NA
NA NA 1 Female 0.101186321728164 0.537415266036987 -1.34239024848116 2808 2010 2623 2273 193 142
4 NA NA Female 0.101186321728164 0.537415266036987 0 2808 2010 2623 2273 NA NA
NA NA 1 Female 0 0.80721527338028 0.764568435380087 3267 2014 3120 52 194 143
NA NA 1 Female 0.201211399282329 0.531766891479492 0.144874704832662 2538 2010 2279 2235 195 134
9 NA NA Female 0.201211399282329 0.531766891479492 0 2538 2010 2279 2235 NA NA
NA NA 1 Female 0.101309623423731 0.587551116943359 0.268813450942147 2655 2010 2501 2271 196 144
28 NA NA Female 0.101309623423731 0.587551116943359 0 2655 2010 2501 2271 NA NA
NA NA 1 Female 0.0680520935129607 0.60060453414917 1.05375884296889 2654 2010 2502 2618 197 145
14 NA NA Female 0.0680520935129607 0.60060453414917 0 2654 2010 2502 2618 NA NA
NA NA 1 Female 0.115768195030796 0.565709471702576 1.2190105044482 3048 2012 2887 2652 198 146
14 NA NA Female 0.115768195030796 0.565709471702576 0 3048 2012 2887 2652 NA NA
NA NA 1 Female 0.115768195030796 0.565709471702576 -1.17713858700185 3117 2013 2887 2652 199 146
NA NA 1 Female 0.0713440426989109 0.680680990219116 -0.887948179413047 2984 2013 2653 2586 200 147
NA NA 1 Female 0.0713440426989109 0.680680990219116 -0.887948179413047 2983 2013 2653 2586 200 147
NA NA 1 Female 0.0428132959232244 0.721744894981384 -0.846635264043219 3118 2013 2736 2223 201 148
NA NA 1 Female 0.0358800253311529 0.707573413848877 -0.846635264043219 3119 2013 2881 2862 202 149
NA NA 1 Female 0.114455667518087 0.66005539894104 -0.598757771824249 3116 2013 2919 2875 203 150
NA NA 1 Female 0.133619293143056 0.614430546760559 -0.226941533495793 3120 2013 2767 2863 204 151
NA NA 1 Female 0 0.784822225570679 0.681942604640431 2982 2013 2620 53 205 152
NA NA 1 Female 0.156555849873712 0.733537137508392 1.05375884296889 3230 2013 2768 3041 206 153
NA NA 1 Female 0.0332946353591979 0.730159401893616 -1.46632899459064 3165 2014 2881 2223 207 154
NA NA 1 Female 0.0917729407956358 0.574419498443604 1.42557508129734 2657 2010 2404 1954 208 155
15 NA NA Female 0.0917729407956358 0.574419498443604 0 2657 2010 2404 1954 NA NA
NA NA 1 Female 0 0.7631676197052 0.103561789462834 2881 2011 50 2454 209 126
20 NA NA Female 0 0.7631676197052 0 2881 2011 50 2454 NA NA
NA NA 1 Female 0.148752804270771 0.559906959533691 1.67345257351631 2656 2010 2504 2455 210 156
2 NA NA Female 0.148752804270771 0.559906959533691 0 2656 2010 2504 2455 NA NA
NA NA 1 Female 0 0.792401790618896 -1.59026774070013 2742 2011 50 2454 211 126
8 NA NA Female 0 0.792401790618896 0 2742 2011 50 2454 NA NA
NA NA 1 Female 0.100333418937225 0.552460432052612 -1.34239024848116 2887 2011 2498 2593 212 157
20 NA NA Female 0.100333418937225 0.552460432052612 0 2887 2011 2498 2593 NA NA
NA NA 1 Female 0.308628649137972 0.60060453414917 -0.887948179413047 2906 2011 2654 2645 213 158
0 NA NA Female 0.308628649137972 0.60060453414917 0 2906 2011 2654 2645 NA NA
NA NA 1 Female 0.0259108410682529 0.651979207992554 -0.640070687194077 2882 2011 2620 1518 214 159
3 NA NA Female 0.0259108410682529 0.651979207992554 0 2882 2011 2620 1518 NA NA
NA NA 1 Female 0.0259108410682529 0.651979207992554 -0.640070687194077 2880 2011 2620 1518 214 159
5 NA NA Female 0.0259108410682529 0.651979207992554 0 2880 2011 2620 1518 NA NA
NA NA 1 Female 0.0826197068672627 0.568960189819336 -0.55744485645442 2588 2011 2402 1933 215 160
4 NA NA Female 0.0826197068672627 0.568960189819336 0 2588 2011 2402 1933 NA NA
NA NA 1 Female 0.148752804270771 0.559906959533691 -0.144315702756137 2738 2011 2504 2455 216 156
3 NA NA Female 0.148752804270771 0.559906959533691 0 2738 2011 2504 2455 NA NA
NA NA 1 Female 0.0408054559957236 0.680322170257568 -0.226941533495793 2736 2011 1958 2453 172 125
12 NA NA Female 0.0408054559957236 0.680322170257568 0 2736 2011 1958 2453 NA NA
NA NA 1 Female 0.0326016370672733 0.689855098724365 -0.226941533495793 2737 2011 1958 2453 172 125
4 NA NA Female 0.0326016370672733 0.689855098724365 0 2737 2011 1958 2453 NA NA
NA NA 1 Female 0.0927223639155272 0.578585624694824 -0.226941533495793 2587 2011 2279 2273 217 128
15 NA NA Female 0.0927223639155272 0.578585624694824 0 2587 2011 2279 2273 NA NA
NA NA 1 Female 0.129488928449064 0.571770668029785 0.558003858530946 2884 2011 2657 2425 218 161
11 NA NA Female 0.129488928449064 0.571770668029785 0 2884 2011 2657 2425 NA NA
NA NA 1 Female 0.0713507838954683 0.674565196037292 -0.598757771824249 3047 2012 2880 2223 219 162
9 NA NA Female 0.0713507838954683 0.674565196037292 0 3047 2012 2880 2223 NA NA
NA NA 1 Female 0.0260621042089042 0.766698122024536 -0.433506110344935 2920 2012 2743 2536 220 163
3 NA NA Female 0.0260621042089042 0.766698122024536 0 2920 2012 2743 2536 NA NA
NA NA 1 Female 0.115768195030796 0.565709471702576 -0.474819025714764 3046 2012 2887 2652 221 146
9 NA NA Female 0.115768195030796 0.565709471702576 0 3046 2012 2887 2652 NA NA
NA NA 1 Female 0.0825934675922326 0.571430206298828 0.0622488740930052 3050 2012 2538 2644 222 164
3 NA NA Female 0.0825934675922326 0.571430206298828 0 3050 2012 2538 2644 NA NA
NA NA 1 Female 0 0.792401790618896 0.681942604640431 2768 2012 50 2454 223 126
6 NA NA Female 0 0.792401790618896 0 2768 2012 50 2454 NA NA
NA NA 1 Female 0.0259108410682529 0.651979207992554 0.888507181489573 2924 2012 2620 1518 224 159
2 NA NA Female 0.0259108410682529 0.651979207992554 0 2924 2012 2620 1518 NA NA
NA NA 1 Female 0.0259108410682529 0.651979207992554 0.888507181489573 2922 2012 2620 1518 224 159
20 NA NA Female 0.0259108410682529 0.651979207992554 0 2922 2012 2620 1518 NA NA
NA NA 1 Female 0.142688085397822 0.576881885528564 0.971133012229229 2767 2012 2588 2807 225 165
22 NA NA Female 0.142688085397822 0.576881885528564 0 2767 2012 2588 2807 NA NA
NA NA 1 Male 0.03125 0.375 -1.13582567163202 115 1993 102 100 226 166
NA 1 NA Male 0.03125 0.375 0 115 1993 102 100 NA NA
NA NA 1 Male 0.0107421875 0.4677734375 -1.01188692552253 300 1993 251 101 227 167
NA 16 NA Male 0.0107421875 0.4677734375 0 300 1993 251 101 NA NA
NA NA 1 Male 0.036407470703125 0.576171875 -1.01188692552253 254 1993 141 206 2 2
NA 0 NA Male 0.036407470703125 0.576171875 0 254 1993 141 206 NA NA
NA NA 1 Male 0.036407470703125 0.576171875 -1.01188692552253 256 1993 141 206 2 2
NA 0 NA Male 0.036407470703125 0.576171875 0 256 1993 141 206 NA NA
NA NA 1 Male 0.0807380676269531 0.28515625 -1.09451275626219 851 1995 272 467 228 13
NA 2 NA Male 0.0807380676269531 0.28515625 0 851 1995 272 467 NA NA
NA NA 1 Male 0.0807380676269531 0.28515625 -1.09451275626219 855 1995 272 467 228 13
NA 8 NA Male 0.0807380676269531 0.28515625 0 855 1995 272 467 NA NA
NA NA 1 Male 0.0550155639648438 0.4384765625 -1.05319984089236 603 1995 382 295 229 26
NA 2 NA Male 0.0550155639648438 0.4384765625 0 603 1995 382 295 NA NA
NA NA 1 Male 0.0712890625 0.4765625 -0.846635264043219 180 1995 148 226 3 3
NA 1 NA Male 0.0712890625 0.4765625 0 180 1995 148 226 NA NA
NA NA 1 Male 0.056915283203125 0.373046875 -0.887948179413047 681 1995 288 279 230 12
NA 0 NA Male 0.056915283203125 0.373046875 0 681 1995 288 279 NA NA
NA NA 1 Male 0.044464111328125 0.412109375 -0.681383602563906 265 1995 221 144 231 168
NA 10 NA Male 0.044464111328125 0.412109375 0 265 1995 221 144 NA NA
NA NA 1 Male 0.044464111328125 0.412109375 -0.681383602563906 264 1995 221 144 231 168
NA 8 NA Male 0.044464111328125 0.412109375 0 264 1995 221 144 NA NA
NA NA 1 Male 0.0565395355224609 0.341064453125 -0.516131941084592 880 1995 478 159 6 6
NA 0 NA Male 0.0565395355224609 0.341064453125 0 880 1995 478 159 NA NA
NA NA 1 Male 0.0565395355224609 0.341064453125 -0.516131941084592 849 1995 478 159 6 6
NA 2 NA Male 0.0565395355224609 0.341064453125 0 849 1995 478 159 NA NA
NA NA 1 Male 0.0335235595703125 0.46826171875 -0.433506110344935 625 1995 384 379 232 19
NA 0 NA Male 0.0335235595703125 0.46826171875 0 625 1995 384 379 NA NA
NA NA 1 Male 0 0.51806640625 -0.268254448865622 630 1995 237 300 233 20
NA 1 NA Male 0 0.51806640625 0 630 1995 237 300 NA NA
NA NA 1 Male 0.056640625 0.4453125 -0.185628618125965 648 1995 251 529 234 169
NA 0 NA Male 0.056640625 0.4453125 0 648 1995 251 529 NA NA
NA NA 1 Male 0.0802040100097656 0.549072265625 0.392752197051632 910 1995 290 470 235 170
NA 0 NA Male 0.0802040100097656 0.549072265625 0 910 1995 290 470 NA NA
NA NA 1 Male 0.0718917846679688 0.4921875 0.558003858530946 433 1995 238 231 236 5
NA 0 NA Male 0.0718917846679688 0.4921875 0 433 1995 238 231 NA NA
NA NA 1 Male 0.0463676452636719 0.4140625 0.558003858530946 852 1995 383 468 10 10
NA 3 NA Male 0.0463676452636719 0.4140625 0 852 1995 383 468 NA NA
NA NA 1 Male 0.0214776992797852 0.480712890625 0.723255520010259 868 1995 534 298 237 171
NA 0 NA Male 0.0214776992797852 0.480712890625 0 868 1995 534 298 NA NA
NA NA 1 Male 0.0214776992797852 0.480712890625 0.723255520010259 909 1995 534 298 237 171
NA 0 NA Male 0.0214776992797852 0.480712890625 0 909 1995 534 298 NA NA
NA NA 1 Male 0.056915283203125 0.373046875 0.764568435380087 682 1995 288 279 13 12
